,ItinID,MktID,MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
434089,2.01811E+11,2.01811E+13,1,1,AUS,74,SEA,93,1770,2,3,AS,317
383884,20181661815,2.01817E+12,1,1,MSY,72,PHL,23,1089,2,2,AA,795
575776,2.01811E+11,2.01811E+13,1,1,BUF,22,BOS,13,395,2,5,B6,95.5
67410,20181951348,2.0182E+12,1,1,ORD,41,SMF,91,1781,2,1,AA,272
33918,20181813285,2.01818E+12,1,1,SJC,91,PHX,81,621,2,1,AA,110.5
566750,2.01811E+11,2.01811E+13,1,1,BOS,13,RSW,33,1249,2,17,B6,296
873918,2.01814E+11,2.01814E+13,1,1,DEN,82,HOU,74,883,2,1,WN,346
560164,2.01811E+11,2.01811E+13,1,1,BOS,13,MCO,33,1121,2,5,B6,236
899,20181770556,2.01818E+12,1,1,PHL,23,MCI,64,1038,2,1,AA,188
570130,2.01811E+11,2.01811E+13,1,1,SEA,93,BOS,13,2496,2,2,B6,218
770167,2.01813E+11,2.01813E+13,1,1,IAH,74,BOS,13,1597,2,2,UA,150
998190,20181285456,2.01813E+12,1,1,DEN,82,MIA,33,1709,2,1,AA,410.6
645683,2.01811E+11,2.01811E+13,1,1,LAX,91,MCO,33,2218,2,3,B6,144
383721,20181661517,2.01817E+12,2,1,STX,4,MSY,72,1814,1,1,AA,272
30395,20181809424,2.01818E+12,1,1,PHX,81,PDX,92,1009,2,1,AA,189
926748,2.01814E+11,2.01814E+13,1,1,LAS,85,HOU,74,1235,2,1,WN,277.69
118706,2.01812E+11,2.01812E+13,1,1,DCA,38,LAX,91,2311,2,1,DL,195.91
869112,2.01814E+11,2.01814E+13,1,1,DEN,82,BOS,13,1754,2,16,WN,133.5
579193,2.01811E+11,2.01811E+13,1,1,BOS,13,BWI,35,369,2,1,B6,132
862837,2.01814E+11,2.01814E+13,1,1,MCO,33,DCA,38,759,2,2,WN,116.5
112663,2.01812E+11,2.01812E+13,1,1,SLC,87,LAS,85,368,2,2,DL,165
337110,20181516625,2.01815E+12,1,1,LAX,91,ORD,41,1744,2,1,AA,381
408601,20181717249,2.01817E+12,1,1,PHX,81,ORD,41,1440,2,1,AA,182.5
804247,2.01814E+11,2.01814E+13,1,1,BWI,35,DTW,43,409,2,1,WN,133
786594,2.01814E+11,2.01814E+13,1,1,BWI,35,BUF,22,281,2,1,WN,81.5
22110,20181800067,2.01818E+12,1,1,PHX,81,HNL,2,2917,1,1,AA,331.5
520803,2.01811E+11,2.01811E+13,1,1,SEA,93,SLC,87,689,2,1,AS,110.5
275358,2.01814E+11,2.01814E+13,1,1,MSY,72,SFO,91,1911,2,1,UA,289
196984,2.01812E+11,2.01812E+13,1,1,MSP,63,PBI,33,1451,2,1,DL,387.5
778856,2.01814E+11,2.01814E+13,1,1,BNA,54,TPA,33,612,2,14,WN,88.5
1041275,20181336761,2.01813E+12,1,1,LAX,91,DFW,74,1235,2,1,AA,93.3
144097,2.01812E+11,2.01812E+13,1,1,MIA,33,LGA,22,1096,2,3,DL,380.5
321244,2.01814E+11,2.01814E+13,1,1,SFO,91,PHL,23,2521,2,7,UA,148
821696,2.01814E+11,2.01814E+13,1,1,BWI,35,TPA,33,842,2,1,WN,316
453472,2.01811E+11,2.01811E+13,1,1,SEA,93,LAX,91,954,2,6,AS,105.5
954165,2.01814E+11,2.01814E+13,1,1,JAX,33,DEN,82,1447,2,1,WN,188
419181,20181729214,2.01817E+12,1,1,CLT,36,ORF,38,290,2,1,AA,368
875842,2.01814E+11,2.01814E+13,1,1,DEN,82,JAX,33,1447,2,1,WN,525.42
190823,2.01812E+11,2.01812E+13,1,1,MSP,63,LGA,22,1020,2,4,DL,488
696374,2.01812E+11,2.01812E+13,1,1,SEA,93,DTW,43,1927,2,1,DL,565.5
16223,20181789635,2.01818E+12,1,1,PHX,81,BWI,35,1999,2,7,AA,509
455293,2.01811E+11,2.01811E+13,1,1,SAN,91,MCO,33,2149,2,5,AS,184
32698,20181812232,2.01818E+12,1,1,PHX,81,SEA,93,1107,2,3,AA,145.5
812657,2.01814E+11,2.01814E+13,1,1,BWI,35,MSP,63,936,2,2,WN,129
116973,2.01812E+11,2.01812E+13,1,1,LAX,91,DCA,38,2311,2,2,DL,198
319957,2.01814E+11,2.01814E+13,1,1,DEN,82,PHL,23,1558,2,1,UA,622.5
7459,20181779648,2.01818E+12,1,1,PHL,23,PHX,81,2075,2,1,AA,196
238828,2.01814E+11,2.01814E+13,1,1,IAH,74,TPA,33,787,2,8,UA,79
1040186,20181335926,2.01813E+12,1,1,RSW,33,DFW,74,1017,2,1,AA,626
894491,2.01814E+11,2.01814E+13,1,1,LAS,85,DSM,61,1216,2,3,WN,149.5
566755,2.01811E+11,2.01811E+13,1,1,BOS,13,RSW,33,1249,2,1,B6,305
1001070,20181290749,2.01813E+12,1,1,ATL,34,DFW,74,731,2,1,AA,167.5
813249,2.01814E+11,2.01814E+13,1,1,MSY,72,BWI,35,998,2,2,WN,169.5
635628,2.01811E+11,2.01811E+13,1,1,JFK,22,RSW,33,1074,2,1,B6,369
578378,2.01811E+11,2.01811E+13,1,1,BUR,91,JFK,22,2465,2,4,B6,166
937722,2.01814E+11,2.01814E+13,1,1,STL,64,HOU,74,687,2,2,WN,152.5
674412,2.01812E+11,2.01812E+13,1,1,PHX,81,SEA,93,1107,2,1,DL,308
88027,2.01812E+11,2.01812E+13,1,1,FLL,33,JFK,22,1069,2,1,DL,273
361629,20181611420,2.01816E+12,1,1,MIA,33,DCA,38,919,2,1,AA,682
17369,20181793307,2.01818E+12,1,1,CMH,44,PHX,81,1670,2,1,AA,361.5
223070,2.01814E+11,2.01814E+13,1,1,LAX,91,IAH,74,1379,2,7,UA,131
927779,2.01814E+11,2.01814E+13,1,1,JAX,33,HOU,74,816,2,7,WN,155.5
371679,20181630460,2.01816E+12,1,1,MIA,33,MSY,72,675,2,1,AA,103
995383,20181276804,2.01813E+12,1,1,DCA,38,TPA,33,814,2,1,AA,200
993622,20181274333,2.01813E+12,1,1,DCA,38,PBI,33,857,2,1,AA,67.5
254895,2.01814E+11,2.01814E+13,1,1,OGG,2,LAX,91,2486,1,1,UA,368
244958,2.01814E+11,2.01814E+13,1,1,LAX,91,BOS,13,2611,2,1,UA,997
797440,2.01814E+11,2.01814E+13,1,1,BWI,35,ABQ,86,1670,2,1,WN,290.83
436189,2.01811E+11,2.01811E+13,1,1,BOS,13,PDX,92,2537,2,5,AS,642
987256,20181262459,2.01813E+12,1,1,AUS,74,DCA,38,1315,2,1,AA,420.29
862712,2.01814E+11,2.01814E+13,1,1,DCA,38,MCO,33,759,2,3,WN,78.5
471807,2.01811E+11,2.01811E+13,1,1,PDX,92,ONT,91,838,2,1,AS,448
443120,2.01811E+11,2.01811E+13,1,1,EWR,21,SEA,93,2402,2,2,AS,163
584815,2.01811E+11,2.01811E+13,1,1,DCA,38,FLL,33,899,2,1,B6,135.5
235035,2.01814E+11,2.01814E+13,1,1,IAH,74,SEA,93,1874,2,1,UA,197.5
733335,2.01812E+11,2.01812E+13,1,1,SLC,87,SMF,91,532,2,2,DL,148
193318,2.01812E+11,2.01812E+13,1,1,MSP,63,MIA,33,1501,2,5,DL,173
874844,2.01814E+11,2.01814E+13,1,1,MSY,72,DEN,82,1062,2,1,WN,221.66
146527,2.01812E+11,2.01812E+13,1,1,LGA,22,MSY,72,1183,2,1,DL,272.5
323930,2.01814E+11,2.01814E+13,1,1,ORD,41,PHX,81,1440,2,1,UA,640
622965,2.01811E+11,2.01811E+13,1,1,JFK,22,IAD,38,228,2,1,B6,169
587680,2.01811E+11,2.01811E+13,1,1,RSW,33,DCA,38,892,2,4,B6,281
833748,2.01814E+11,2.01814E+13,1,1,MDW,41,PHL,23,668,2,2,WN,186.14
417773,20181726663,2.01817E+12,1,1,ORD,41,TPA,33,1012,2,1,AA,57
7270,20181779468,2.01818E+12,1,1,PBI,33,PHL,23,951,2,3,AA,314
895576,2.01814E+11,2.01814E+13,1,1,DTW,43,ATL,34,594,2,14,WN,105.5
655024,2.01811E+11,2.01811E+13,1,1,LGB,91,SJC,91,324,2,3,B6,91.5
65013,20181943156,2.01819E+12,1,1,MIA,33,SLC,87,2088,2,1,AA,262.12
214311,2.01812E+11,2.01812E+13,1,1,ATL,34,MYR,37,317,2,1,DL,283.5
247153,2.01814E+11,2.01814E+13,1,1,LAX,91,EWR,21,2454,2,1,UA,622
546696,2.01811E+11,2.01811E+13,1,1,BOS,13,BNA,54,942,2,1,B6,84.5
459914,2.01811E+11,2.01811E+13,1,1,OGG,2,SEA,93,2640,1,1,AS,869
983987,2.01814E+11,2.01814E+13,1,1,LAX,91,TPA,33,2158,2,1,WN,502
787912,2.01814E+11,2.01814E+13,1,1,BUF,22,LAS,85,1986,2,10,WN,257
43388,20181855631,2.01819E+12,1,1,RDU,36,ORD,41,646,2,1,AA,211
629471,2.01811E+11,2.01811E+13,1,1,JFK,22,MSY,72,1182,2,1,B6,258
909855,2.01814E+11,2.01814E+13,1,1,FLL,33,DEN,82,1703,2,1,WN,274.37
513616,2.01811E+11,2.01811E+13,1,1,PHX,81,SEA,93,1107,2,1,AS,377
173846,2.01812E+11,2.01812E+13,1,1,ATL,34,MSP,63,907,2,3,DL,361.5
580171,2.01811E+11,2.01811E+13,1,1,MCO,33,BWI,35,787,2,1,B6,65.5
140464,2.01812E+11,2.01812E+13,1,1,LGA,22,MCO,33,950,2,1,DL,241
178382,2.01812E+11,2.01812E+13,1,1,MSP,63,CLT,36,930,2,2,DL,231.5
382774,20181659240,2.01817E+12,1,1,DFW,74,RSW,33,1017,2,1,AA,223.68
529627,2.01811E+11,2.01811E+13,1,1,OGG,2,SJC,91,2355,1,2,AS,251.5
1036800,20181332031,2.01813E+12,1,1,PHX,81,DFW,74,868,2,1,AA,350
171739,2.01812E+11,2.01812E+13,1,1,MSN,45,ATL,34,707,2,1,DL,438
414061,20181723099,2.01817E+12,1,1,ORD,41,SFO,91,1846,2,1,AA,363.84
98473,2.01812E+11,2.01812E+13,1,1,JFK,22,PBI,33,1028,2,1,DL,398
465402,2.01811E+11,2.01811E+13,1,1,PDX,92,EWR,21,2434,2,1,AS,585
245482,2.01814E+11,2.01814E+13,1,1,CLE,44,LAX,91,2052,2,3,UA,205
208344,2.01812E+11,2.01812E+13,1,1,MSP,63,SNA,91,1522,2,9,DL,229
375033,20181637043,2.01816E+12,1,1,MIA,33,SAT,74,1143,2,2,AA,224.41
535890,2.01811E+11,2.01811E+13,1,1,SNA,91,SEA,93,978,2,3,AS,341
599008,2.01811E+11,2.01811E+13,1,1,BOS,13,FLL,33,1237,2,1,B6,408.5
809182,2.01814E+11,2.01814E+13,1,1,BWI,35,LAX,91,2329,2,1,WN,165.04
571737,2.01811E+11,2.01811E+13,1,1,BOS,13,SJC,91,2689,2,1,B6,198.5
568449,2.01811E+11,2.01811E+13,1,1,SAN,91,BOS,13,2588,2,3,B6,123
472832,2.01811E+11,2.01811E+13,1,1,PHX,81,PDX,92,1009,2,1,AS,408.5
83507,2.01811E+11,2.01811E+13,1,1,ANC,1,OME,1,539,1,2,AS,353
517377,2.01811E+11,2.01811E+13,1,1,SEA,93,SAT,74,1774,2,1,AS,247.5
1033731,20181328678,2.01813E+12,1,1,DFW,74,ORF,38,1212,2,2,AA,183
121312,2.01812E+11,2.01812E+13,1,1,LAX,91,JFK,22,2475,2,2,DL,185
232346,2.01814E+11,2.01814E+13,1,1,PHX,81,IAH,74,1009,2,2,UA,161
340597,20181524867,2.01815E+12,1,1,LAX,91,STL,64,1592,2,1,AA,148
792422,2.01814E+11,2.01814E+13,1,1,LAS,85,BUR,91,223,2,1,WN,106
776399,2.01814E+11,2.01814E+13,1,1,BNA,54,PIT,23,462,2,9,WN,91.5
93156,2.01812E+11,2.01812E+13,1,1,JFK,22,MCO,33,944,2,3,DL,96
377450,20181640735,2.01816E+12,1,1,MIA,33,STX,4,1139,1,1,AA,119.5
505850,2.01811E+11,2.01811E+13,1,1,SEA,93,MCO,33,2554,2,2,AS,184.5
80882,2.01811E+11,2.01811E+13,1,1,ANC,1,FAI,1,261,1,1,AS,68.5
89305,2.01812E+11,2.01812E+13,1,1,JFK,22,LAS,85,2248,2,1,DL,404.13
295718,2.01814E+11,2.01814E+13,1,1,ORD,41,LGA,22,733,2,1,UA,400
286331,2.01814E+11,2.01814E+13,1,1,ORD,41,EWR,21,719,2,14,UA,442
1040695,20181336404,2.01813E+12,1,1,SAN,91,DFW,74,1171,2,1,AA,181.5
902973,2.01814E+11,2.01814E+13,1,1,EWR,21,AUS,74,1504,2,1,WN,215.62
1002285,20181291670,2.01813E+12,1,1,DFW,74,BDL,11,1471,2,1,AA,284
1023701,20181314858,2.01813E+12,1,1,DFW,74,LGA,22,1389,2,1,AA,218.5
493568,2.01811E+11,2.01811E+13,1,1,DFW,74,SEA,93,1660,2,1,AS,146
761672,2.01813E+11,2.01813E+13,1,1,ORD,41,ATL,34,606,2,2,UA,98.5
148863,2.01812E+11,2.01812E+13,1,1,LGA,22,RSW,33,1080,2,3,DL,126
769825,2.01813E+11,2.01813E+13,1,1,BOS,13,IAH,74,1597,2,1,UA,99
931588,2.01814E+11,2.01814E+13,1,1,HOU,74,MCO,33,849,2,5,WN,137.5
6891,20181779258,2.01818E+12,1,1,PHL,23,PBI,33,951,2,2,AA,111
569239,2.01811E+11,2.01811E+13,1,1,SAN,91,BOS,13,2588,2,3,B6,998
688763,2.01812E+11,2.01812E+13,1,1,JFK,22,SAN,91,2446,2,2,DL,763
283544,2.01814E+11,2.01814E+13,1,1,DEN,82,ORD,41,888,2,5,UA,169
42196,20181852856,2.01819E+12,1,1,RDU,36,LAX,91,2239,2,2,AA,145
906742,2.01814E+11,2.01814E+13,1,1,AUS,74,FLL,33,1105,2,1,WN,217.5
1042208,20181337538,2.01813E+12,1,1,DFW,74,SAV,34,925,2,2,AA,174.5
581756,2.01811E+11,2.01811E+13,1,1,CLE,44,BOS,13,563,2,3,B6,171
657467,2.01811E+11,2.01811E+13,1,1,BOS,13,MCO,33,1121,2,3,B6,201.5
884458,2.01814E+11,2.01814E+13,1,1,DEN,82,PDX,92,991,2,2,WN,127
869301,2.01814E+11,2.01814E+13,1,1,BOS,13,DEN,82,1754,2,1,WN,404
949509,2.01814E+11,2.01814E+13,1,1,TPA,33,IND,42,837,2,10,WN,132.5
478301,2.01811E+11,2.01811E+13,1,1,PHX,81,SEA,93,1107,2,5,AS,110
967861,2.01814E+11,2.01814E+13,1,1,SJC,91,LAS,85,386,2,1,WN,177
84828,2.01811E+11,2.01811E+13,1,1,ANC,1,SEA,93,1448,1,7,AS,110.5
850716,2.01814E+11,2.01814E+13,1,1,DAL,74,MCO,33,973,2,1,WN,113.3
21907,20181799921,2.01818E+12,1,1,PHX,81,HNL,2,2917,1,1,AA,227.15
178146,2.01812E+11,2.01812E+13,1,1,MSP,63,CLE,44,622,2,1,DL,418
409566,20181718366,2.01817E+12,1,1,ORD,41,PIT,23,413,2,1,AA,277
459571,2.01811E+11,2.01811E+13,1,1,OGG,2,PDX,92,2562,1,2,AS,222
207622,2.01812E+11,2.01812E+13,1,1,SFO,91,MSP,63,1589,2,1,DL,381.11
509640,2.01811E+11,2.01811E+13,1,1,SEA,93,OGG,2,2640,1,1,AS,830.5
640598,2.01811E+11,2.01811E+13,1,1,JFK,22,TPA,33,1005,2,6,B6,205
767299,2.01813E+11,2.01813E+13,1,1,BOS,13,DEN,82,1754,2,1,UA,166.5
845830,2.01814E+11,2.01814E+13,2,1,SJU,3,DAL,74,2154,1,1,WN,160.94
691263,2.01812E+11,2.01812E+13,1,1,SAT,74,DTW,43,1214,2,1,DL,381.5
602944,2.01811E+11,2.01811E+13,1,1,FLL,33,JFK,22,1069,2,3,B6,195.5
351478,20181571853,2.01816E+12,1,1,MCO,33,AUS,74,994,2,1,AA,250
328325,2.01814E+11,2.01814E+13,1,1,ROC,22,EWR,21,246,2,1,UA,175
846110,2.01814E+11,2.01814E+13,1,1,DAL,74,IND,42,755,2,1,WN,321.5
565632,2.01811E+11,2.01811E+13,1,1,BOS,13,RDU,36,612,2,1,B6,347
938785,2.01814E+11,2.01814E+13,1,1,AUS,74,HRL,74,273,2,1,WN,160
140811,2.01812E+11,2.01812E+13,1,1,MCO,33,JFK,22,944,2,2,DL,141.05
192082,2.01812E+11,2.01812E+13,1,1,MCO,33,MSP,63,1310,2,4,DL,212
580879,2.01811E+11,2.01811E+13,1,1,CHS,37,DCA,38,444,2,3,B6,90
434639,2.01811E+11,2.01811E+13,1,1,BET,1,ANC,1,399,1,1,AS,137.5
960419,2.01814E+11,2.01814E+13,1,1,IND,42,LAS,85,1590,2,1,WN,192.5
314401,2.01814E+11,2.01814E+13,1,1,ORD,41,SRQ,33,1050,2,1,UA,491.5
375134,20181637102,2.01816E+12,1,1,SAT,74,MIA,33,1143,2,1,AA,474
289471,2.01814E+11,2.01814E+13,1,1,ORD,41,HNL,2,4243,1,1,UA,632.5
61239,20181924271,2.01819E+12,1,1,PHX,81,SFO,91,651,2,8,AA,93
343767,20181532644,2.01815E+12,1,1,LAS,85,JFK,22,2248,2,1,AA,525.38
880695,2.01814E+11,2.01814E+13,1,1,DEN,82,MDW,41,895,2,2,WN,286.5
64023,20181938196,2.01819E+12,2,1,MSY,72,SJU,3,1720,1,1,AA,264.5
275483,2.01814E+11,2.01814E+13,1,1,SFO,91,MSY,72,1911,2,1,UA,196
834317,2.01814E+11,2.01814E+13,1,1,CMH,44,OAK,91,2110,2,1,WN,276.86
93253,2.01812E+11,2.01812E+13,1,1,JFK,22,MCO,33,944,2,3,DL,214
1037669,20181333531,2.01813E+12,1,1,DFW,74,PIT,23,1067,2,1,AA,246
588329,2.01811E+11,2.01811E+13,1,1,TPA,33,DCA,38,814,2,1,B6,189
601693,2.01811E+11,2.01811E+13,1,1,HPN,22,FLL,33,1097,2,8,B6,128.5
206472,2.01812E+11,2.01812E+13,1,1,SJC,91,MSP,63,1575,2,1,DL,455.5
436341,2.01811E+11,2.01811E+13,1,1,PDX,92,BOS,13,2537,2,1,AS,256.5
251419,2.01814E+11,2.01814E+13,1,1,IAH,74,LAX,91,1379,2,3,UA,200
259751,2.01814E+11,2.01814E+13,1,1,LGA,22,IAH,74,1416,2,1,UA,436
912326,2.01814E+11,2.01814E+13,1,1,FLL,33,MDW,41,1167,2,1,WN,538
774888,2.01814E+11,2.01814E+13,1,1,BNA,54,MSY,72,471,2,1,WN,205
911969,2.01814E+11,2.01814E+13,1,1,MCO,33,FLL,33,177,2,1,WN,62
576904,2.01811E+11,2.01811E+13,1,1,JFK,22,BUF,22,301,2,3,B6,92.5
183947,2.01812E+11,2.01812E+13,1,1,GEG,93,MSP,63,1175,2,1,DL,165
87932,2.01812E+11,2.01812E+13,1,1,JFK,22,FLL,33,1069,2,1,DL,231.5
634250,2.01811E+11,2.01811E+13,1,1,JFK,22,RNO,85,2411,2,1,B6,266
276381,2.01814E+11,2.01814E+13,1,1,OMA,65,DEN,82,472,2,1,UA,774
1027751,20181321031,2.01813E+12,1,1,MIA,33,DFW,74,1121,2,1,AA,964
702643,2.01812E+11,2.01812E+13,1,1,SEA,93,MSY,72,2086,2,2,DL,141
389586,20181687859,2.01817E+12,1,1,BOS,13,ORD,41,867,2,1,AA,238
721373,2.01812E+11,2.01812E+13,1,1,SLC,87,LAS,85,368,2,2,DL,132
38507,20181822905,2.01818E+12,1,1,PIT,23,PHL,23,268,2,1,AA,101.36
718774,2.01812E+11,2.01812E+13,1,1,FLL,33,SLC,87,2084,2,2,DL,136
10325,20181784292,2.01818E+12,1,1,PHL,23,RSW,33,993,2,1,AA,310.5
649929,2.01811E+11,2.01811E+13,1,1,PBI,33,JFK,22,1028,2,1,B6,501.29
243902,2.01814E+11,2.01814E+13,1,1,LAS,85,ORD,41,1514,2,1,UA,311.22
90222,2.01812E+11,2.01812E+13,1,1,LAS,85,JFK,22,2248,2,2,DL,411.5
530126,2.01811E+11,2.01811E+13,1,1,SJC,91,PDX,92,569,2,3,AS,63
659213,2.01811E+11,2.01811E+13,1,1,EWR,21,MCO,33,937,2,2,B6,108
403026,20181708558,2.01817E+12,1,1,MCO,33,ORD,41,1005,2,2,AA,282
19147,20181796422,2.01818E+12,1,1,PHX,81,DFW,74,868,2,1,AA,242.69
346225,20181536846,2.01815E+12,1,1,MIA,33,JFK,22,1089,2,1,AA,321.97
167406,2.01812E+11,2.01812E+13,1,1,MIA,33,JFK,22,1089,2,1,DL,259
992311,20181269924,2.01813E+12,1,1,MIA,33,IAD,38,921,2,1,AA,333.86
384230,20181672327,2.01817E+12,1,1,PHX,81,OAK,91,646,2,15,AA,98
4329,20181774931,2.01818E+12,1,1,PHL,23,MSY,72,1089,2,1,AA,315
539538,2.01811E+11,2.01811E+13,1,1,AUS,74,FLL,33,1105,2,1,B6,161
634447,2.01811E+11,2.01811E+13,1,1,JFK,22,ROC,22,264,2,5,B6,73
64966,20181942384,2.01819E+12,1,1,CLT,36,SLC,87,1727,2,1,AA,198.06
847415,2.01814E+11,2.01814E+13,1,1,DAL,74,LAX,91,1246,2,2,WN,88.5
725658,2.01812E+11,2.01812E+13,1,1,SLC,87,MSP,63,991,2,1,DL,412
391352,20181693305,2.01817E+12,1,1,ORD,41,DCA,38,612,2,2,AA,110
343213,20181531136,2.01815E+12,1,1,LGA,22,DFW,74,1389,2,1,AA,157
871770,2.01814E+11,2.01814E+13,1,1,DEN,82,DAL,74,651,2,1,WN,202.12
667101,2.01812E+11,2.01812E+13,1,1,LAX,91,PDX,92,834,2,1,DL,258
841704,2.01814E+11,2.01814E+13,1,1,DAL,74,CLE,44,1015,2,2,WN,145.21
677949,2.01812E+11,2.01812E+13,2,1,LFT,72,RDU,36,859,2,1,DL,271.5
367633,20181622658,2.01816E+12,1,1,MIA,33,LAS,85,2174,2,1,AA,214.5
947238,2.01814E+11,2.01814E+13,1,1,IND,42,MCO,33,829,2,3,WN,158
53239,20181901893,2.01819E+12,1,1,CLT,36,SEA,93,2279,2,1,AA,448.5
993977,20181274536,2.01813E+12,1,1,DCA,38,PBI,33,857,2,1,AA,486.5
987718,20181262936,2.01813E+12,1,1,DCA,38,DFW,74,1192,2,1,AA,239.5
562947,2.01811E+11,2.01811E+13,1,1,PBI,33,BOS,13,1197,2,7,B6,157
901494,2.01814E+11,2.01814E+13,1,1,ELP,74,LAS,85,583,2,1,WN,127.42
673795,2.01812E+11,2.01812E+13,1,1,PHX,81,MSP,63,1276,2,1,DL,208.81
60172,20181921542,2.01819E+12,1,1,SFO,91,ORD,41,1846,2,2,AA,240.5
401935,20181707719,2.01817E+12,1,1,ORD,41,MCI,64,403,2,1,AA,116
853979,2.01814E+11,2.01814E+13,1,1,LGA,22,DAL,74,1381,2,1,WN,261.65
338255,20181519655,2.01815E+12,1,1,LAX,91,PHL,23,2402,2,7,AA,141
5232,20181776100,2.01818E+12,1,1,PHL,23,ORD,41,678,2,2,AA,303
697104,2.01812E+11,2.01812E+13,1,1,SEA,93,HNL,2,2677,1,1,DL,351.5
31659,20181811271,2.01818E+12,1,1,PHX,81,SAN,91,304,2,1,AA,179
1007938,20181299728,2.01813E+12,1,1,DFW,74,CVG,52,812,2,1,AA,356
1032932,20181327207,2.01813E+12,1,1,DFW,74,ORD,41,802,2,1,AA,249.5
532024,2.01811E+11,2.01811E+13,1,1,SLC,87,PDX,92,630,2,2,AS,95.5
123792,2.01812E+11,2.01812E+13,1,1,LAX,91,MCI,64,1363,2,1,DL,235
340114,20181524029,2.01815E+12,1,1,LAX,91,RDU,36,2239,2,1,AA,163
888546,2.01814E+11,2.01814E+13,1,1,SAT,74,DEN,82,794,2,1,WN,219
879048,2.01814E+11,2.01814E+13,1,1,MCI,64,DEN,82,533,2,15,WN,358.5
3126,20181773444,2.01818E+12,1,1,MIA,33,PHL,23,1013,2,9,AA,115
340242,20181524095,2.01815E+12,1,1,LAX,91,RDU,36,2239,2,2,AA,335
615995,2.01811E+11,2.01811E+13,1,1,JFK,22,ATL,34,760,2,3,B6,124.5
586004,2.01811E+11,2.01811E+13,1,1,DCA,38,MCO,33,759,2,1,B6,357
963753,2.01814E+11,2.01814E+13,1,1,LAS,85,OMA,65,1099,2,3,WN,301
56135,20181911560,2.01819E+12,1,1,SFO,91,CLT,36,2296,2,1,AA,189.39
688921,2.01812E+11,2.01812E+13,1,1,SAN,91,MSP,63,1532,2,1,DL,399.4
286667,2.01814E+11,2.01814E+13,1,1,ORD,41,EWR,21,719,2,1,UA,87
619288,2.01811E+11,2.01811E+13,1,1,CHS,37,JFK,22,636,2,1,B6,241.5
782663,2.01814E+11,2.01814E+13,1,1,BNA,54,BOS,13,942,2,1,WN,314
275141,2.01814E+11,2.01814E+13,1,1,ORD,41,MSY,72,837,2,1,UA,126
764084,2.01813E+11,2.01813E+13,1,1,AUS,74,ORD,41,977,2,1,UA,236
759233,2.01813E+11,2.01813E+13,1,1,SAN,91,MSP,63,1532,2,1,SY,258
713699,2.01812E+11,2.01812E+13,1,1,SLC,87,AUS,74,1086,2,2,DL,425
343580,20181532074,2.01815E+12,1,1,EGE,82,JFK,22,1746,2,1,AA,659.73
816565,2.01814E+11,2.01814E+13,1,1,RDU,36,BWI,35,255,2,3,WN,183
293966,2.01814E+11,2.01814E+13,1,1,ORD,41,LAX,91,1744,2,1,UA,478
823368,2.01814E+11,2.01814E+13,1,1,PHX,81,CLE,44,1737,2,1,WN,149.61
886156,2.01814E+11,2.01814E+13,1,1,DEN,82,PHX,81,602,2,2,WN,272
834846,2.01814E+11,2.01814E+13,1,1,LAS,85,CMH,44,1771,2,1,WN,117.4
969961,2.01814E+11,2.01814E+13,1,1,TUS,81,LAS,85,364,2,3,WN,221
340113,20181524028,2.01815E+12,1,1,RDU,36,LAX,91,2239,2,4,AA,162.5
370743,20181625934,2.01816E+12,1,1,MIA,33,LGA,22,1096,2,1,AA,218.7
680503,2.01812E+11,2.01812E+13,1,1,MCO,33,RDU,36,534,2,1,DL,84.5
47671,20181874370,2.01819E+12,1,1,PHL,23,SAN,91,2370,2,1,AA,240.88
925818,2.01814E+11,2.01814E+13,1,1,HOU,74,DEN,82,883,2,1,WN,158.5
553200,2.01811E+11,2.01811E+13,1,1,BOS,13,FLL,33,1237,2,5,B6,216
395487,20181699547,2.01817E+12,1,1,ORD,41,EWR,21,719,2,1,AA,128.5
167048,2.01812E+11,2.01812E+13,1,1,LGA,22,MIA,33,1096,2,2,DL,92.8
68654,20181956907,2.0182E+12,1,1,DFW,74,SNA,91,1205,2,4,AA,296
7131,20181779394,2.01818E+12,1,1,PHL,23,PBI,33,951,2,1,AA,229
796626,2.01814E+11,2.01814E+13,1,1,BUR,91,SMF,91,358,2,1,WN,160
66782,20181949892,2.01819E+12,2,1,SMF,91,MSY,72,1878,2,1,AA,204
785254,2.01814E+11,2.01814E+13,1,1,MCO,33,BOS,13,1121,2,1,WN,263.5
882126,2.01814E+11,2.01814E+13,1,1,DEN,82,MSY,72,1062,2,7,WN,135.5
373458,20181633440,2.01816E+12,1,1,PHL,23,MIA,33,1013,2,2,AA,178
802869,2.01814E+11,2.01814E+13,1,1,DAL,74,BWI,35,1209,2,19,WN,209
321065,2.01814E+11,2.01814E+13,1,1,PHL,23,SFO,91,2521,2,2,UA,267
289834,2.01814E+11,2.01814E+13,1,1,IAD,38,ORD,41,588,2,3,UA,195.5
965149,2.01814E+11,2.01814E+13,1,1,LAS,85,PIT,23,1910,2,1,WN,597
1017892,20181309498,2.01813E+12,1,1,DFW,74,IND,42,761,2,1,AA,150
902767,2.01814E+11,2.01814E+13,1,1,EWR,21,AUS,74,1504,2,11,WN,489
